Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Sales,Profit
ORD00557,2025-06-18 19:03:21.167639700,Stapler,Office Supplies,West,5,266.98,1334.9,170.93
ORD00558,2025-06-19 02:20:31.025854880,Makeup,Beauty,West,4,721.76,2887.04,452.88
ORD00559,2025-06-19 09:37:40.884070058,Smartphone,Electronics,South,6,796.96,4781.76,1010.41
ORD00560,2025-06-19 16:54:50.742285238,Jacket,Clothing,East,3,662.08,1986.24,469.36
ORD00561,2025-06-20 00:12:00.600500418,Smartphone,Electronics,West,7,677.45,4742.15,512.42
ORD00562,2025-06-20 07:29:10.458715596,Headphones,Electronics,West,3,206.72,620.16,93.85
ORD00563,2025-06-20 14:46:20.316930776,Skincare,Beauty,East,5,465.59,2327.95,273.05
ORD00564,2025-06-20 22:03:30.175145956,Shoes,Clothing,West,2,63.13,126.26,12.58
ORD00565,2025-06-21 05:20:40.033361134,Jeans,Clothing,West,3,84.99,254.97,62.68
ORD00566,2025-06-21 12:37:49.891576314,Jacket,Clothing,South,6,799.13,4794.78,1329.66
ORD00567,2025-06-21 19:54:59.749791494,Notebook,Office Supplies,North,5,268.05,1340.25,191.06
ORD00568,2025-06-22 03:12:09.608006672,Skincare,Beauty,North,7,601.07,4207.49,1000.62
ORD00569,2025-06-22 10:29:19.466221852,Shoes,Clothing,North,4,647.27,2589.08,710.05
ORD00570,2025-06-22 17:46:29.324437032,Pen Set,Office Supplies,North,6,687.84,4127.04,1079.35
ORD00571,2025-06-23 01:03:39.182652210,Desk,Furniture,West,5,798.13,3990.65,381.92
ORD00572,2025-06-23 08:20:49.040867390,Table,Furniture,East,6,200.78,1204.68,348.24
ORD00573,2025-06-23 15:37:58.899082568,Printer,Office Supplies,East,3,41.88,125.64,18.11
ORD00574,2025-06-23 22:55:08.757297748,Notebook,Office Supplies,South,7,334.84,2343.88,315.98
ORD00575,2025-06-24 06:12:18.615512928,Perfume,Beauty,South,4,112.76,451.04,29.59
ORD00576,2025-06-24 13:29:28.473728106,Perfume,Beauty,West,5,27.72,138.6,23.78
ORD00577,2025-06-24 20:46:38.331943286,Table,Furniture,East,1,294.74,294.74,22.77
ORD00578,2025-06-25 04:03:48.190158466,Jeans,Clothing,East,4,629.15,2516.6,282.2
ORD00579,2025-06-25 11:20:58.048373644,Table,Furniture,North,1,457.28,457.28,59.1
ORD00580,2025-06-25 18:38:07.906588824,T-Shirt,Clothing,West,6,257.09,1542.54,389.04
ORD00581,2025-06-26 01:55:17.764804004,Shoes,Clothing,West,2,526.93,1053.86,283.35
ORD00582,2025-06-26 09:12:27.623019182,Makeup,Beauty,North,4,193.29,773.16,97.12
ORD00583,2025-06-26 16:29:37.481234362,Headphones,Electronics,West,6,21.36,128.16,33.92
ORD00584,2025-06-26 23:46:47.339449542,Smartphone,Electronics,West,1,613.84,613.84,162.24
ORD00585,2025-06-27 07:03:57.197664720,Notebook,Office Supplies,South,3,502.76,1508.28,363.74
ORD00586,2025-06-27 14:21:07.055879900,Makeup,Beauty,East,3,612.22,1836.66,159.19
ORD00587,2025-06-27 21:38:16.914095080,T-Shirt,Clothing,West,2,40.76,81.52,18.14
ORD00588,2025-06-28 04:55:26.772310258,Headphones,Electronics,South,4,671.32,2685.28,768.68
ORD00589,2025-06-28 12:12:36.630525438,Jeans,Clothing,East,4,499.43,1997.72,440.77
ORD00590,2025-06-28 19:29:46.488740618,Monitor,Electronics,North,4,455.08,1820.32,241.93
ORD00591,2025-06-29 02:46:56.346955796,Smartphone,Electronics,South,6,503.45,3020.7,529.06
ORD00592,2025-06-29 10:04:06.205170976,Headphones,Electronics,South,7,692.9,4850.3,1025.51
ORD00593,2025-06-29 17:21:16.063386156,Hair Care,Beauty,East,7,473.68,3315.76,589.02
ORD00594,2025-06-30 00:38:25.921601334,Chair,Furniture,North,2,468.95,937.9,75.02
ORD00595,2025-06-30 07:55:35.779816514,Shoes,Clothing,South,4,792.64,3170.56,405.88
ORD00596,2025-06-30 15:12:45.638031694,Skincare,Beauty,West,6,607.82,3646.92,913.91
ORD00597,2025-06-30 22:29:55.496246872,Hair Care,Beauty,West,3,359.41,1078.23,286.11
ORD00598,2025-07-01 05:47:05.354462052,Perfume,Beauty,West,1,568.84,568.84,47.97
ORD00599,2025-07-01 13:04:15.212677232,Skincare,Beauty,North,6,317.49,1904.94,548.81
ORD00600,2025-07-01 20:21:25.070892410,Skincare,Beauty,South,7,190.81,1335.67,176.58
ORD00601,2025-07-02 03:38:34.929107590,Printer,Office Supplies,West,7,481.51,3370.57,726.62
ORD00602,2025-07-02 10:55:44.787322770,T-Shirt,Clothing,North,3,743.26,2229.78,530.59
ORD00603,2025-07-02 18:12:54.645537948,Perfume,Beauty,West,3,744.02,2232.06,564.68
ORD00604,2025-07-03 01:30:04.503753128,Shoes,Clothing,East,1,280.11,280.11,80.23
ORD00605,2025-07-03 08:47:14.361968308,Printer,Office Supplies,South,3,426.87,1280.61,164.21
ORD00606,2025-07-03 16:04:24.220183486,Stapler,Office Supplies,South,2,177.19,354.38,93.78
ORD00607,2025-07-03 23:21:34.078398666,Jeans,Clothing,North,1,796.55,796.55,66.05
ORD00608,2025-07-04 06:38:43.936613846,Headphones,Electronics,North,3,785.08,2355.24,532.9
ORD00609,2025-07-04 13:55:53.794829024,Bookshelf,Furniture,South,5,523.11,2615.55,615.95
ORD00610,2025-07-04 21:13:03.653044204,Monitor,Electronics,West,6,645.49,3872.94,849.84
ORD00611,2025-07-05 04:30:13.511259384,Monitor,Electronics,West,3,574.93,1724.79,195.04
ORD00612,2025-07-05 11:47:23.369474562,Headphones,Electronics,East,2,478.59,957.18,256.77
ORD00613,2025-07-05 19:04:33.227689742,Makeup,Beauty,West,4,52.14,208.56,19.23
ORD00614,2025-07-06 02:21:43.085904920,Printer,Office Supplies,North,3,369.26,1107.78,70.24
ORD00615,2025-07-06 09:38:52.944120100,Smartphone,Electronics,North,7,543.08,3801.56,871.95
ORD00616,2025-07-06 16:56:02.802335280,Pen Set,Office Supplies,West,7,545.25,3816.75,644.53
ORD00617,2025-07-07 00:13:12.660550458,T-Shirt,Clothing,North,7,304.77,2133.39,559.53
ORD00618,2025-07-07 07:30:22.518765638,Desk,Furniture,South,4,753.94,3015.76,439.85
ORD00619,2025-07-07 14:47:32.376980818,Shoes,Clothing,South,7,142.21,995.47,91.65
ORD00620,2025-07-07 22:04:42.235195996,T-Shirt,Clothing,West,5,405.28,2026.4,525.06
ORD00621,2025-07-08 05:21:52.093411176,Skincare,Beauty,South,3,555.8,1667.4,312.18
ORD00622,2025-07-08 12:39:01.951626356,Desk,Furniture,South,7,560.74,3925.18,381.92
ORD00623,2025-07-08 19:56:11.809841534,Jeans,Clothing,East,1,522.42,522.42,120.21
ORD00624,2025-07-09 03:13:21.668056714,T-Shirt,Clothing,East,4,227.48,909.92,161.76
ORD00625,2025-07-09 10:30:31.526271894,Chair,Furniture,South,5,133.4,667.0,134.12
ORD00626,2025-07-09 17:47:41.384487072,Bookshelf,Furniture,West,1,512.39,512.39,84.66
ORD00627,2025-07-10 01:04:51.242702252,Shoes,Clothing,East,1,483.45,483.45,124.33
ORD00628,2025-07-10 08:22:01.100917432,Bookshelf,Furniture,North,1,151.69,151.69,39.04
ORD00629,2025-07-10 15:39:10.959132610,Jeans,Clothing,North,1,567.06,567.06,128.92
ORD00630,2025-07-10 22:56:20.817347790,Jacket,Clothing,North,3,369.59,1108.77,84.65
ORD00631,2025-07-11 06:13:30.675562970,Hair Care,Beauty,West,7,537.53,3762.71,977.23
ORD00632,2025-07-11 13:30:40.533778148,Headphones,Electronics,South,6,671.52,4029.12,877.35
ORD00633,2025-07-11 20:47:50.391993328,Jacket,Clothing,North,3,144.09,432.27,96.94
ORD00634,2025-07-12 04:05:00.250208508,Stapler,Office Supplies,West,3,25.12,75.36,10.61
ORD00635,2025-07-12 11:22:10.108423686,Monitor,Electronics,East,5,625.49,3127.45,843.85
ORD00636,2025-07-12 18:39:19.966638866,Laptop,Electronics,South,5,491.66,2458.3,568.71
ORD00637,2025-07-13 01:56:29.824854046,Smartphone,Electronics,East,7,562.72,3939.04,307.83
ORD00638,2025-07-13 09:13:39.683069224,Hair Care,Beauty,West,6,672.14,4032.84,612.77
ORD00639,2025-07-13 16:30:49.541284404,T-Shirt,Clothing,North,5,644.22,3221.1,874.83
ORD00640,2025-07-13 23:47:59.399499584,Skincare,Beauty,North,7,769.13,5383.91,332.72
ORD00641,2025-07-14 07:05:09.257714762,T-Shirt,Clothing,West,7,433.39,3033.73,880.86
ORD00642,2025-07-14 14:22:19.115929942,Makeup,Beauty,North,2,395.91,791.82,174.03
ORD00643,2025-07-14 21:39:28.974145122,Hair Care,Beauty,South,6,327.49,1964.94,408.4
ORD00644,2025-07-15 04:56:38.832360300,Pen Set,Office Supplies,West,5,131.42,657.1,77.3
ORD00645,2025-07-15 12:13:48.690575480,Perfume,Beauty,East,6,462.36,2774.16,311.26
ORD00646,2025-07-15 19:30:58.548790660,Bookshelf,Furniture,West,3,228.84,686.52,196.01
ORD00647,2025-07-16 02:48:08.407005838,Pen Set,Office Supplies,South,3,737.83,2213.49,275.73
ORD00648,2025-07-16 10:05:18.265221018,Skincare,Beauty,South,6,470.72,2824.32,688.78
ORD00649,2025-07-16 17:22:28.123436198,Smartphone,Electronics,West,2,478.34,956.68,141.86
ORD00650,2025-07-17 00:39:37.981651376,Bookshelf,Furniture,West,2,290.39,580.78,49.26
ORD00651,2025-07-17 07:56:47.839866556,Table,Furniture,North,6,51.07,306.42,16.14
ORD00652,2025-07-17 15:13:57.698081734,Bookshelf,Furniture,South,5,35.08,175.4,32.64
ORD00653,2025-07-17 22:31:07.556296914,Notebook,Office Supplies,West,4,344.43,1377.72,404.97
ORD00654,2025-07-18 05:48:17.414512094,Makeup,Beauty,West,2,76.81,153.62,21.86
ORD00655,2025-07-18 13:05:27.272727272,Skincare,Beauty,South,1,489.41,489.41,68.17
ORD00656,2025-07-18 20:22:37.130942452,Headphones,Electronics,West,3,705.97,2117.91,288.08
ORD00657,2025-07-19 03:39:46.989157632,Monitor,Electronics,North,6,707.5,4245.0,764.68
ORD00658,2025-07-19 10:56:56.847372810,Desk,Furniture,South,1,530.65,530.65,84.99
ORD00659,2025-07-19 18:14:06.705587990,Smartphone,Electronics,North,6,176.87,1061.22,286.51
ORD00660,2025-07-20 01:31:16.563803170,Stapler,Office Supplies,North,7,691.77,4842.39,854.1
ORD00661,2025-07-20 08:48:26.422018348,Makeup,Beauty,North,3,710.01,2130.03,376.89
ORD00662,2025-07-20 16:05:36.280233528,Chair,Furniture,North,3,165.36,496.08,41.96
ORD00663,2025-07-20 23:22:46.138448708,Monitor,Electronics,South,2,592.57,1185.14,350.43
ORD00664,2025-07-21 06:39:55.996663886,Notebook,Office Supplies,North,2,236.35,472.7,53.18
ORD00665,2025-07-21 13:57:05.854879066,Pen Set,Office Supplies,North,1,644.09,644.09,44.02
ORD00666,2025-07-21 21:14:15.713094246,Laptop,Electronics,West,7,797.82,5584.74,1205.11
ORD00667,2025-07-22 04:31:25.571309424,Makeup,Beauty,South,6,33.72,202.32,40.23
ORD00668,2025-07-22 11:48:35.429524604,Monitor,Electronics,South,7,718.92,5032.44,773.92
ORD00669,2025-07-22 19:05:45.287739784,Bookshelf,Furniture,East,3,501.88,1505.64,234.2
ORD00670,2025-07-23 02:22:55.145954962,Monitor,Electronics,South,1,778.97,778.97,191.83
ORD00671,2025-07-23 09:40:05.004170142,Stapler,Office Supplies,South,4,377.36,1509.44,149.33
ORD00672,2025-07-23 16:57:14.862385322,Smartphone,Electronics,East,1,679.44,679.44,173.3
ORD00673,2025-07-24 00:14:24.720600500,Perfume,Beauty,South,5,59.29,296.45,62.9
ORD00674,2025-07-24 07:31:34.578815680,Jacket,Clothing,South,1,274.87,274.87,42.53
ORD00675,2025-07-24 14:48:44.437030860,Laptop,Electronics,South,7,62.94,440.58,72.48
ORD00676,2025-07-24 22:05:54.295246038,Perfume,Beauty,South,5,780.52,3902.6,445.53
ORD00677,2025-07-25 05:23:04.153461218,Skincare,Beauty,East,5,655.41,3277.05,780.03
ORD00678,2025-07-25 12:40:14.011676398,Stapler,Office Supplies,South,5,683.51,3417.55,609.07
ORD00679,2025-07-25 19:57:23.869891576,Perfume,Beauty,South,4,750.99,3003.96,391.16
ORD00680,2025-07-26 03:14:33.728106756,Hair Care,Beauty,East,1,77.23,77.23,15.37
ORD00681,2025-07-26 10:31:43.586321936,Hair Care,Beauty,West,7,314.62,2202.34,658.35
ORD00682,2025-07-26 17:48:53.444537114,Hair Care,Beauty,North,1,66.12,66.12,10.5
ORD00683,2025-07-27 01:06:03.302752294,Desk,Furniture,West,4,176.53,706.12,197.84
ORD00684,2025-07-27 08:23:13.160967474,Chair,Furniture,East,3,191.2,573.6,78.16
ORD00685,2025-07-27 15:40:23.019182652,Stapler,Office Supplies,North,2,380.59,761.18,48.47
ORD00686,2025-07-27 22:57:32.877397832,Laptop,Electronics,East,7,222.16,1555.12,157.16
ORD00687,2025-07-28 06:14:42.735613012,Skincare,Beauty,East,7,89.77,628.39,97.2
ORD00688,2025-07-28 13:31:52.593828192,Monitor,Electronics,South,1,142.32,142.32,14.93
ORD00689,2025-07-28 20:49:02.452043368,Monitor,Electronics,North,2,126.35,252.7,12.65
ORD00690,2025-07-29 04:06:12.310258548,Printer,Office Supplies,South,6,778.73,4672.38,1302.43
ORD00691,2025-07-29 11:23:22.168473728,Perfume,Beauty,North,6,609.84,3659.04,954.9
ORD00692,2025-07-29 18:40:32.026688908,Perfume,Beauty,East,4,774.53,3098.12,729.83
ORD00693,2025-07-30 01:57:41.884904088,Jeans,Clothing,East,6,357.39,2144.34,197.18
ORD00694,2025-07-30 09:14:51.743119268,Smartphone,Electronics,West,7,229.91,1609.37,128.9
ORD00695,2025-07-30 16:32:01.601334444,Monitor,Electronics,North,6,640.65,3843.9,257.16
ORD00696,2025-07-30 23:49:11.459549624,Chair,Furniture,South,3,267.74,803.22,185.55
ORD00697,2025-07-31 07:06:21.317764804,Jeans,Clothing,West,3,246.51,739.53,208.7
ORD00698,2025-07-31 14:23:31.175979984,Desk,Furniture,West,3,193.68,581.04,91.59
ORD00699,2025-07-31 21:40:41.034195164,Chair,Furniture,West,6,112.45,674.7,53.83
ORD00700,2025-08-01 04:57:50.892410344,Desk,Furniture,South,4,212.61,850.44,151.46
ORD00701,2025-08-01 12:15:00.750625520,Notebook,Office Supplies,West,5,290.7,1453.5,199.43
ORD00702,2025-08-01 19:32:10.608840700,Notebook,Office Supplies,South,5,542.46,2712.3,389.77
ORD00703,2025-08-02 02:49:20.467055880,Table,Furniture,West,2,59.43,118.86,24.41
ORD00704,2025-08-02 10:06:30.325271060,Jacket,Clothing,South,5,176.3,881.5,202.46
ORD00705,2025-08-02 17:23:40.183486240,Monitor,Electronics,East,5,649.13,3245.65,252.03
ORD00706,2025-08-03 00:40:50.041701420,Jacket,Clothing,East,3,126.07,378.21,22.28
ORD00707,2025-08-03 07:57:59.899916596,Hair Care,Beauty,East,3,280.69,842.07,251.43
ORD00708,2025-08-03 15:15:09.758131776,Pen Set,Office Supplies,East,6,693.08,4158.48,449.87
ORD00709,2025-08-03 22:32:19.616346956,Smartphone,Electronics,East,2,132.39,264.78,16.8
ORD00710,2025-08-04 05:49:29.474562136,Monitor,Electronics,West,1,75.36,75.36,7.35
ORD00711,2025-08-04 13:06:39.332777316,Hair Care,Beauty,West,7,392.79,2749.53,164.26
ORD00712,2025-08-04 20:23:49.190992492,Skincare,Beauty,West,2,248.91,497.82,73.65
ORD00713,2025-08-05 03:40:59.049207672,Desk,Furniture,South,2,455.09,910.18,228.09
ORD00714,2025-08-05 10:58:08.907422852,Stapler,Office Supplies,South,4,645.01,2580.04,349.11
ORD00715,2025-08-05 18:15:18.765638032,Pen Set,Office Supplies,South,6,118.35,710.1,114.36
ORD00716,2025-08-06 01:32:28.623853212,T-Shirt,Clothing,South,4,468.75,1875.0,410.43
ORD00717,2025-08-06 08:49:38.482068392,Table,Furniture,East,2,409.35,818.7,145.09
ORD00718,2025-08-06 16:06:48.340283568,Table,Furniture,East,2,123.82,247.64,65.71
ORD00719,2025-08-06 23:23:58.198498748,Desk,Furniture,East,2,502.96,1005.92,268.09
ORD00720,2025-08-07 06:41:08.056713928,Table,Furniture,North,5,226.18,1130.9,59.35
ORD00721,2025-08-07 13:58:17.914929108,Printer,Office Supplies,West,7,395.39,2767.73,676.74
ORD00722,2025-08-07 21:15:27.773144288,Pen Set,Office Supplies,South,7,75.0,525.0,86.72
ORD00723,2025-08-08 04:32:37.631359468,Desk,Furniture,South,4,373.07,1492.28,443.52
ORD00724,2025-08-08 11:49:47.489574644,T-Shirt,Clothing,East,2,252.11,504.22,86.12
ORD00725,2025-08-08 19:06:57.347789824,Smartphone,Electronics,South,7,659.68,4617.76,1370.2
ORD00726,2025-08-09 02:24:07.206005004,Laptop,Electronics,South,3,55.01,165.03,39.38
ORD00727,2025-08-09 09:41:17.064220184,Jeans,Clothing,West,7,340.7,2384.9,267.47
ORD00728,2025-08-09 16:58:26.922435364,Table,Furniture,East,6,372.16,2232.96,412.2
ORD00729,2025-08-10 00:15:36.780650544,Pen Set,Office Supplies,West,6,582.75,3496.5,1042.08
ORD00730,2025-08-10 07:32:46.638865720,Laptop,Electronics,North,7,463.69,3245.83,858.14
ORD00731,2025-08-10 14:49:56.497080900,Perfume,Beauty,North,3,537.1,1611.3,119.79
ORD00732,2025-08-10 22:07:06.355296080,Perfume,Beauty,North,6,623.87,3743.22,848.19
ORD00733,2025-08-11 05:24:16.213511260,Jeans,Clothing,East,5,691.14,3455.7,471.34
ORD00734,2025-08-11 12:41:26.071726440,Table,Furniture,South,7,257.96,1805.72,93.44
ORD00735,2025-08-11 19:58:35.929941620,Monitor,Electronics,East,5,435.04,2175.2,328.17
ORD00736,2025-08-12 03:15:45.788156796,Chair,Furniture,East,7,673.69,4715.83,512.56
ORD00737,2025-08-12 10:32:55.646371976,Laptop,Electronics,South,1,791.67,791.67,201.65
ORD00738,2025-08-12 17:50:05.504587156,Shoes,Clothing,West,1,712.72,712.72,95.74
ORD00739,2025-08-13 01:07:15.362802336,T-Shirt,Clothing,North,1,303.46,303.46,77.95
ORD00740,2025-08-13 08:24:25.221017516,Hair Care,Beauty,West,6,164.18,985.08,49.4
ORD00741,2025-08-13 15:41:35.079232696,Bookshelf,Furniture,North,5,396.62,1983.1,251.76
ORD00742,2025-08-13 22:58:44.937447872,Makeup,Beauty,East,5,595.9,2979.5,328.61
ORD00743,2025-08-14 06:15:54.795663052,Chair,Furniture,North,5,399.13,1995.65,216.31
ORD00744,2025-08-14 13:33:04.653878232,Perfume,Beauty,East,3,391.71,1175.13,78.79
ORD00745,2025-08-14 20:50:14.512093412,Pen Set,Office Supplies,West,5,672.2,3361.0,325.28
ORD00746,2025-08-15 04:07:24.370308592,Stapler,Office Supplies,East,3,295.51,886.53,167.45
ORD00747,2025-08-15 11:24:34.228523772,Notebook,Office Supplies,West,1,689.24,689.24,84.67
ORD00748,2025-08-15 18:41:44.086738948,Stapler,Office Supplies,South,1,331.38,331.38,51.15
ORD00749,2025-08-16 01:58:53.944954128,Smartphone,Electronics,South,6,269.3,1615.8,233.03
ORD00750,2025-08-16 09:16:03.803169308,Pen Set,Office Supplies,South,7,368.65,2580.55,694.11
ORD00751,2025-08-16 16:33:13.661384488,Shoes,Clothing,East,1,612.33,612.33,169.2
ORD00752,2025-08-16 23:50:23.519599668,Shoes,Clothing,South,7,109.54,766.78,132.84
ORD00753,2025-08-17 07:07:33.377814844,Monitor,Electronics,North,7,165.17,1156.19,153.24
ORD00754,2025-08-17 14:24:43.236030024,Printer,Office Supplies,West,6,761.64,4569.84,350.51
ORD00755,2025-08-17 21:41:53.094245204,Stapler,Office Supplies,West,2,148.64,297.28,85.72
ORD00756,2025-08-18 04:59:02.952460384,Printer,Office Supplies,North,2,458.5,917.0,59.66
ORD00757,2025-08-18 12:16:12.810675564,Perfume,Beauty,East,4,467.66,1870.64,232.73
ORD00758,2025-08-18 19:33:22.668890744,Desk,Furniture,East,6,396.8,2380.8,296.45
ORD00759,2025-08-19 02:50:32.527105920,Hair Care,Beauty,West,4,519.35,2077.4,270.27
ORD00760,2025-08-19 10:07:42.385321100,Bookshelf,Furniture,South,4,191.56,766.24,69.78
ORD00761,2025-08-19 17:24:52.243536280,Stapler,Office Supplies,East,2,446.6,893.2,219.54
ORD00762,2025-08-20 00:42:02.101751460,Stapler,Office Supplies,East,6,304.02,1824.12,147.07
ORD00763,2025-08-20 07:59:11.959966640,Hair Care,Beauty,North,2,532.72,1065.44,222.39
ORD00764,2025-08-20 15:16:21.818181820,Skincare,Beauty,North,4,121.57,486.28,39.37
ORD00765,2025-08-20 22:33:31.676396996,Bookshelf,Furniture,South,6,460.99,2765.94,187.07
ORD00766,2025-08-21 05:50:41.534612176,Jeans,Clothing,East,4,156.36,625.44,173.47
ORD00767,2025-08-21 13:07:51.392827356,Bookshelf,Furniture,East,5,230.13,1150.65,112.23
ORD00768,2025-08-21 20:25:01.251042536,Perfume,Beauty,North,7,182.78,1279.46,326.66
ORD00769,2025-08-22 03:42:11.109257716,Makeup,Beauty,East,6,154.44,926.64,172.5
ORD00770,2025-08-22 10:59:20.967472896,Laptop,Electronics,West,6,662.31,3973.86,276.04
ORD00771,2025-08-22 18:16:30.825688072,Makeup,Beauty,North,7,235.71,1649.97,476.61
ORD00772,2025-08-23 01:33:40.683903252,Smartphone,Electronics,South,4,742.43,2969.72,331.84
ORD00773,2025-08-23 08:50:50.542118432,Jeans,Clothing,North,5,776.24,3881.2,1028.17
ORD00774,2025-08-23 16:08:00.400333612,Desk,Furniture,East,3,461.3,1383.9,127.6
ORD00775,2025-08-23 23:25:10.258548792,Chair,Furniture,South,7,122.97,860.79,226.81
ORD00776,2025-08-24 06:42:20.116763972,Headphones,Electronics,North,2,305.89,611.78,32.61
ORD00777,2025-08-24 13:59:29.974979148,Table,Furniture,West,4,640.21,2560.84,455.69
ORD00778,2025-08-24 21:16:39.833194328,Makeup,Beauty,West,7,300.24,2101.68,509.36
ORD00779,2025-08-25 04:33:49.691409508,Pen Set,Office Supplies,North,7,78.74,551.18,156.37
ORD00780,2025-08-25 11:50:59.549624688,Monitor,Electronics,West,6,449.86,2699.16,748.48
ORD00781,2025-08-25 19:08:09.407839868,Chair,Furniture,West,2,677.65,1355.3,345.47
ORD00782,2025-08-26 02:25:19.266055048,Monitor,Electronics,West,2,638.78,1277.56,347.56
ORD00783,2025-08-26 09:42:29.124270224,Smartphone,Electronics,South,2,148.35,296.7,29.61
ORD00784,2025-08-26 16:59:38.982485404,Pen Set,Office Supplies,West,7,541.48,3790.36,458.81
ORD00785,2025-08-27 00:16:48.840700584,Skincare,Beauty,West,3,184.2,552.6,67.55
ORD00786,2025-08-27 07:33:58.698915764,Headphones,Electronics,West,1,182.38,182.38,26.31
ORD00787,2025-08-27 14:51:08.557130944,Chair,Furniture,South,4,700.52,2802.08,415.63
ORD00788,2025-08-27 22:08:18.415346124,Jeans,Clothing,North,1,207.24,207.24,38.58
ORD00789,2025-08-28 05:25:28.273561300,Headphones,Electronics,East,7,217.97,1525.79,137.28
ORD00790,2025-08-28 12:42:38.131776480,Monitor,Electronics,West,1,10.52,10.52,2.34
ORD00791,2025-08-28 19:59:47.989991660,Notebook,Office Supplies,North,7,697.83,4884.81,448.87
ORD00792,2025-08-29 03:16:57.848206840,Hair Care,Beauty,West,1,636.15,636.15,81.16
ORD00793,2025-08-29 10:34:07.706422020,Shoes,Clothing,South,2,505.59,1011.18,177.8
ORD00794,2025-08-29 17:51:17.564637196,Bookshelf,Furniture,North,5,602.71,3013.55,750.71
ORD00795,2025-08-30 01:08:27.422852376,Jacket,Clothing,South,2,130.12,260.24,61.12
ORD00796,2025-08-30 08:25:37.281067556,Bookshelf,Furniture,West,2,372.08,744.16,157.3
ORD00797,2025-08-30 15:42:47.139282736,Skincare,Beauty,West,6,287.46,1724.76,153.41
ORD00798,2025-08-30 22:59:56.997497916,Table,Furniture,South,6,84.08,504.48,94.22
ORD00799,2025-08-31 06:17:06.855713096,Printer,Office Supplies,East,1,394.04,394.04,28.32
ORD00800,2025-08-31 13:34:16.713928272,Notebook,Office Supplies,South,7,737.38,5161.66,745.04
ORD00801,2025-08-31 20:51:26.572143452,Notebook,Office Supplies,West,2,41.65,83.3,12.78
ORD00802,2025-09-01 04:08:36.430358632,Notebook,Office Supplies,South,1,240.25,240.25,14.4
ORD00803,2025-09-01 11:25:46.288573812,Jeans,Clothing,East,6,173.96,1043.76,123.68
ORD00804,2025-09-01 18:42:56.146788992,Makeup,Beauty,South,5,198.14,990.7,286.23
ORD00805,2025-09-02 02:00:06.005004172,Table,Furniture,East,4,727.66,2910.64,839.45
ORD00806,2025-09-02 09:17:15.863219348,Table,Furniture,East,1,379.77,379.77,52.44
ORD00807,2025-09-02 16:34:25.721434528,Pen Set,Office Supplies,South,5,378.38,1891.9,114.98
ORD00808,2025-09-02 23:51:35.579649708,Pen Set,Office Supplies,South,4,610.85,2443.4,231.57
ORD00809,2025-09-03 07:08:45.437864888,Headphones,Electronics,North,3,132.05,396.15,58.65
ORD00810,2025-09-03 14:25:55.296080068,Perfume,Beauty,West,1,394.94,394.94,113.33
ORD00811,2025-09-03 21:43:05.154295248,Jacket,Clothing,East,1,349.69,349.69,29.83
ORD00812,2025-09-04 05:00:15.012510424,Desk,Furniture,North,3,481.56,1444.68,347.99
ORD00813,2025-09-04 12:17:24.870725604,Monitor,Electronics,South,3,799.65,2398.95,185.13
ORD00814,2025-09-04 19:34:34.728940784,Headphones,Electronics,West,1,617.86,617.86,182.46
ORD00815,2025-09-05 02:51:44.587155964,Bookshelf,Furniture,North,3,324.31,972.93,141.47
ORD00816,2025-09-05 10:08:54.445371144,T-Shirt,Clothing,East,2,663.77,1327.54,323.67
ORD00817,2025-09-05 17:26:04.303586324,Smartphone,Electronics,North,4,144.86,579.44,78.6
ORD00818,2025-09-06 00:43:14.161801500,Monitor,Electronics,East,4,34.07,136.28,28.2
ORD00819,2025-09-06 08:00:24.020016680,Skincare,Beauty,South,4,171.51,686.04,67.23
ORD00820,2025-09-06 15:17:33.878231860,T-Shirt,Clothing,West,2,278.93,557.86,48.26
ORD00821,2025-09-06 22:34:43.736447040,Monitor,Electronics,West,7,413.36,2893.52,823.25
ORD00822,2025-09-07 05:51:53.594662220,T-Shirt,Clothing,West,3,495.95,1487.85,415.72
ORD00823,2025-09-07 13:09:03.452877400,Desk,Furniture,South,5,729.38,3646.9,991.47
ORD00824,2025-09-07 20:26:13.311092576,Printer,Office Supplies,East,3,412.78,1238.34,255.54
ORD00825,2025-09-08 03:43:23.169307756,Headphones,Electronics,South,1,406.01,406.01,102.34
ORD00826,2025-09-08 11:00:33.027522936,Skincare,Beauty,West,6,49.69,298.14,20.05
ORD00827,2025-09-08 18:17:42.885738116,Bookshelf,Furniture,South,4,37.58,150.32,20.1
ORD00828,2025-09-09 01:34:52.743953296,T-Shirt,Clothing,South,3,445.42,1336.26,171.61
ORD00829,2025-09-09 08:52:02.602168472,Desk,Furniture,South,5,356.16,1780.8,372.03
ORD00830,2025-09-09 16:09:12.460383652,Smartphone,Electronics,East,1,672.95,672.95,93.53
ORD00831,2025-09-09 23:26:22.318598832,Jeans,Clothing,North,2,136.94,273.88,23.86
ORD00832,2025-09-10 06:43:32.176814012,Notebook,Office Supplies,North,7,29.73,208.11,41.44
ORD00833,2025-09-10 14:00:42.035029192,Desk,Furniture,South,2,364.74,729.48,184.99
ORD00834,2025-09-10 21:17:51.893244372,Laptop,Electronics,North,5,197.61,988.05,143.79
